"No.","Time","Source","Destination","Protocol","Length","Info"
"201","10.664482852","34.252.113.116","10.0.2.15","TLSv1.2","501","Application Data"
"202","10.664488115","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=448 Win=63000 Len=0"
"203","10.664606751","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=448 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"204","10.664611774","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=1900 Win=63000 Len=0"
"205","10.664863431","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=1900 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"206","10.664868582","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=3352 Win=63000 Len=0"
"207","10.664863499","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=3352 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"208","10.664892655","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=4804 Win=63000 Len=0"
"209","10.664968008","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=4804 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"210","10.664972722","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=6256 Win=63000 Len=0"
"211","10.665114012","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=6256 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"212","10.665118706","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=7708 Win=63000 Len=0"
"213","10.665211897","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=7708 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"214","10.665217325","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=9160 Win=63000 Len=0"
"215","10.665378885","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=9160 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"216","10.665385158","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=10612 Win=63000 Len=0"
"217","10.665511246","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=10612 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"218","10.665516172","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=12064 Win=63000 Len=0"
"219","10.665948895","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=12064 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"220","10.665953736","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=13516 Win=63000 Len=0"
"221","10.675611599","34.252.113.116","10.0.2.15","TCP","7314","443  >  54020 [PSH, ACK] Seq=1 Ack=547 Win=65535 Len=7260 [TCP segment of a reassembled PDU]"
"222","10.675647011","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=7261 Win=59860 Len=0"
"223","10.675846319","34.252.113.116","10.0.2.15","TCP","1514","443  >  54020 [ACK] Seq=7261 Ack=547 Win=65535 Len=1460 [TCP segment of a reassembled PDU]"
"224","10.675853180","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=8721 Win=62780 Len=0"
"225","10.675951359","34.252.113.116","10.0.2.15","TCP","1498","443  >  54020 [PSH, ACK] Seq=8721 Ack=547 Win=65535 Len=1444 [TCP segment of a reassembled PDU]"
"226","10.675957793","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=10165 Win=62780 Len=0"
"227","10.676795081","34.252.113.116","10.0.2.15","TCP","2958","443  >  54020 [PSH, ACK] Seq=10165 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"228","10.676802010","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=13069 Win=62780 Len=0"
"229","10.676795129","34.252.113.116","10.0.2.15","TCP","1506","443  >  54020 [PSH, ACK] Seq=13069 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"230","10.676831342","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=14521 Win=61328 Len=0"
"231","10.690942328","34.252.113.116","10.0.2.15","TLSv1.2","9711","Application Data"
"232","10.690965621","10.0.2.15","34.252.113.116","TCP","54","54024  >  443 [ACK] Seq=547 Ack=29986 Win=58400 Len=0"
"233","10.694569742","34.252.113.116","10.0.2.15","TCP","10218","443  >  54022 [PSH, ACK] Seq=39602 Ack=4459 Win=65535 Len=10164 [TCP segment of a reassembled PDU]"
"234","10.694597477","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=49766 Win=65535 Len=0"
"235","10.694866074","34.252.113.116","10.0.2.15","TCP","4410","443  >  54022 [PSH, ACK] Seq=49766 Ack=4459 Win=65535 Len=4356 [TCP segment of a reassembled PDU]"
"236","10.694872762","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=54122 Win=65535 Len=0"
"237","10.695131576","34.252.113.116","10.0.2.15","TCP","1506","443  >  54022 [PSH, ACK] Seq=54122 Ack=4459 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"238","10.695137898","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=55574 Win=65535 Len=0"
"239","10.695131669","34.252.113.116","10.0.2.15","TLSv1.2","2958","Application Data [TCP segment of a reassembled PDU]"
"240","10.695161120","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=58478 Win=65535 Len=0"
"241","10.695284407","34.252.113.116","10.0.2.15","TCP","1506","443  >  54022 [PSH, ACK] Seq=58478 Ack=4459 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"242","10.695289293","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=59930 Win=65535 Len=0"
"243","10.695494144","34.252.113.116","10.0.2.15","TCP","1506","443  >  54022 [PSH, ACK] Seq=59930 Ack=4459 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"244","10.695500570","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=61382 Win=65535 Len=0"
"245","10.695640459","34.252.113.116","10.0.2.15","TCP","1506","443  >  54022 [PSH, ACK] Seq=61382 Ack=4459 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"246","10.695646626","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=62834 Win=65535 Len=0"
"247","10.695884241","34.252.113.116","10.0.2.15","TCP","1506","443  >  54022 [PSH, ACK] Seq=62834 Ack=4459 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"248","10.695889201","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=64286 Win=65535 Len=0"
"249","10.696204440","34.252.113.116","10.0.2.15","TLSv1.2","3827","Application Data"
"250","10.696210031","10.0.2.15","34.252.113.116","TCP","54","54022  >  443 [ACK] Seq=4459 Ack=68059 Win=65535 Len=0"
"251","10.696204509","34.252.113.116","10.0.2.15","TCP","2958","443  >  54010 [PSH, ACK] Seq=23805 Ack=1098 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"252","10.696231614","10.0.2.15","34.252.113.116","TCP","54","54010  >  443 [ACK] Seq=1098 Ack=26709 Win=62780 Len=0"
"253","10.696345751","34.252.113.116","10.0.2.15","TCP","1506","443  >  54010 [PSH, ACK] Seq=26709 Ack=1098 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"254","10.696523744","34.252.113.116","10.0.2.15","TLSv1.2","1762","Application Data"
"255","10.696644546","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"256","10.696650749","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=14968 Win=63000 Len=0"
"257","10.696823169","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=14968 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"258","10.696828992","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=16420 Win=63000 Len=0"
"259","10.696968507","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=16420 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"260","10.696975908","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=19324 Win=60096 Len=0"
"261","10.697080467","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=19324 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"262","10.697085324","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=20776 Win=60096 Len=0"
"263","10.697280815","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=20776 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"264","10.697289612","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=22228 Win=58644 Len=0"
"265","10.697609641","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=22228 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"266","10.697615760","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=23680 Win=57192 Len=0"
"267","10.697740208","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=23680 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"268","10.697930775","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=25132 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"269","10.698080039","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=28036 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"270","10.698228930","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=29488 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"271","10.698382145","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"272","10.698386030","10.0.2.15","34.252.113.116","TCP","54","54010  >  443 [ACK] Seq=1098 Ack=29869 Win=62780 Len=0"
"273","10.698476297","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=32392 Win=50820 Len=0"
"274","10.698540755","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=32392 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"275","10.698550766","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=35296 Win=48180 Len=0"
"276","10.698730721","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=35296 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"277","10.698816735","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=36748 Win=62780 Len=0"
"278","10.698965057","34.252.113.116","10.0.2.15","TLSv1.2","2958","Application Data, Application Data"
"279","10.698971922","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=39652 Win=62780 Len=0"
"280","10.699213242","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"281","10.699213333","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=41104 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"282","10.699226965","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=42556 Win=62780 Len=0"
"283","10.706696046","34.252.113.116","10.0.2.15","TCP","1506","443  >  54020 [PSH, ACK] Seq=14521 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"284","10.706712063","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=15973 Win=63888 Len=0"
"285","10.707067280","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"286","10.707073070","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=17425 Win=62436 Len=0"
"287","10.707245841","34.252.113.116","10.0.2.15","TCP","1506","443  >  54020 [PSH, ACK] Seq=17425 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"288","10.707252339","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=18877 Win=60984 Len=0"
"289","10.708579753","34.252.113.116","10.0.2.15","TLSv1.2","9390","Application Data"
"290","10.708608697","10.0.2.15","34.252.113.116","TCP","54","54020  >  443 [ACK] Seq=547 Ack=28213 Win=58400 Len=0"
"291","10.729315416","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=42556 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"292","10.729430922","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=44008 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"293","10.729442082","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=45460 Win=62780 Len=0"
"294","10.729687270","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=45460 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"295","10.729816503","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=46912 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"296","10.729821606","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=48364 Win=62780 Len=0"
"297","10.729919608","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=48364 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"298","10.730074939","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=49816 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"299","10.730084205","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=51268 Win=62780 Len=0"
"300","10.730176285","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"301","10.730350987","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=52720 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"302","10.730355916","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=54172 Win=62780 Len=0"
"303","10.730445575","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=54172 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"304","10.730573499","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=55624 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"305","10.730578517","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=57076 Win=62780 Len=0"
"306","10.730890642","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"307","10.730890714","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=58528 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"308","10.730901896","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=59980 Win=62780 Len=0"
"309","10.731025420","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=59980 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"310","10.731161688","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=61432 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"311","10.731166937","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=64336 Win=65535 Len=0"
"312","10.731267823","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=64336 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"313","10.731272593","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=65788 Win=65535 Len=0"
"314","10.731450826","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=65788 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"315","10.731455835","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=67240 Win=65535 Len=0"
"316","10.731560447","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=67240 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"317","10.731566616","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=68692 Win=65535 Len=0"
"318","10.731749052","34.252.113.116","10.0.2.15","TCP","2958","443  >  54026 [PSH, ACK] Seq=68692 Ack=547 Win=65535 Len=2904 [TCP segment of a reassembled PDU]"
"319","10.731754214","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=71596 Win=65535 Len=0"
"320","10.731864703","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=71596 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"321","10.731869396","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=73048 Win=65535 Len=0"
"322","10.731973874","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"323","10.731978561","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=74500 Win=65535 Len=0"
"324","10.732194449","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=74500 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"325","10.732199129","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=75952 Win=65535 Len=0"
"326","10.732302199","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=75952 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"327","10.732306853","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=77404 Win=65535 Len=0"
"328","10.732411532","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=77404 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"329","10.732416242","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=78856 Win=65535 Len=0"
"330","10.732530231","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=78856 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"331","10.732535067","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=80308 Win=65535 Len=0"
"332","10.732685199","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=80308 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"333","10.732690013","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=81760 Win=65535 Len=0"
"334","10.732798490","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=81760 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"335","10.732803172","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=83212 Win=65535 Len=0"
"336","10.732907963","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=83212 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"337","10.732912732","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=84664 Win=65535 Len=0"
"338","10.733015983","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=84664 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"339","10.733020618","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=86116 Win=65535 Len=0"
"340","10.733127593","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=86116 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"341","10.733132286","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=87568 Win=65535 Len=0"
"342","10.733240578","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=87568 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"343","10.733245377","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=89020 Win=65535 Len=0"
"344","10.733351935","34.252.113.116","10.0.2.15","TLSv1.2","1506","Application Data [TCP segment of a reassembled PDU]"
"345","10.733356584","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=90472 Win=65535 Len=0"
"346","10.733461557","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=90472 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"347","10.733466352","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=91924 Win=65535 Len=0"
"348","10.733577994","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=91924 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"349","10.733582679","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=93376 Win=65535 Len=0"
"350","10.733688615","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=93376 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
"351","10.733693144","10.0.2.15","34.252.113.116","TCP","54","54026  >  443 [ACK] Seq=547 Ack=94828 Win=65535 Len=0"
"352","10.733802452","34.252.113.116","10.0.2.15","TCP","1506","443  >  54026 [PSH, ACK] Seq=94828 Ack=547 Win=65535 Len=1452 [TCP segment of a reassembled PDU]"
